url,text,date
https://www.courts.ca.gov/13073.htm,"Beth Grimes was confirmed as an Associate Justice of the Second District Court of Appeal, Division Eight, in April 2010. Her judicial career began when she was appointed to the Los Angeles Superior Court in December 1997. Justice Grimes’ first judicial assignment was to the dependency court, after which she presided over a felony calendar court in what was then known as the Criminal Courts Building and later in independent calendar general jurisdiction courtrooms in the Stanley Mosk Courthouse and the Santa Monica Courthouse. Prior to her appointment to the Court of Appeal, from August 2004 through March 2005, Justice Grimes was assigned as a justice pro tempore to Division Four of the Second District Court of Appeal.
A Phi Beta Kappa graduate of the University of Texas at Austin, Justice Grimes received her law degree in 1980 from Stanford Law School, where she was an Associate Editor of the Stanford Law Review. She also attended the Universidad de los Andes in Bogota, Colombia, for one semester during her senior year of college, and she attended Mount Holyoke College her freshman year of college.
Before her appointment to the bench, Justice Grimes was a partner in the Litigation Department of Gibson, Dunn & Crutcher, engaged in a business litigation practice since joining the firm in 1980. She has extensive trial and appellate experience in federal and state courts involving a wide range of commercial litigation, including securities, bankruptcy litigation, partnership disputes, employment disputes, product liability, unlawful detainer and other general business disputes.
While on the Los Angeles Superior Court, Justice Grimes was a member of the Executive Committee in 2008. She served on other committees of the Los Angeles Superior Court, including the Research Attorneys Committee, the Media Committee, the Bench Bar Committee, and the ADR Committee. She was a member of the JES faculty and taught courses concerning summary judgments, verdicts, anti-SLAPP motions, and employment law. She was a panelist on Legalworks’ Annual E-Discovery and Trial Practice Forums in February 2006 and 2007. She was a panelist for the CJA/Rutter Group Employment Litigation Programs in 1999, 2000, 2001 and 2002. She has presented lectures at Stanford Law School, USC Gould School of Law and Pepperdine University School of Law.
While on the Court of Appeal, Justice Grimes has spoken on continuing education panels for ABTL, the California Academy of Appellate Lawyers, the State Bar, Pincus Professional Education, The Rutter Group, and the Association of California Insurance Companies General Counsel Seminar.
Justice Grimes is a member of the Judicial Council Appellate Practice Curriculum Committee; a member of the Second Appellate District Technology and Library Committee and Rules Committee, and is also on the Editorial Board of California Litigation. Previously, she served as a member of the Judicial Council Advisory Committees on Civil Jury Instructions and on Civil and Small Claims, and was a member of the ABTL Judicial Advisory Council from 2014-2016.
Justice Grimes has been active in community affairs. Over the years, she has sponsored numerous educational programs for children in her courtrooms; has served on the Board of Directors of Big Brothers Big Sisters of Los Angeles and the Inland Empire; chaired the mothers’ group of the Pinafores of the League for Crippled Children; and served as an AYSO coach and referee. She has served on the Board of Visitors of Stanford Law School and as co-chair of the Stanford Law Society of Los Angeles. She is devoted to the pursuit of good nutrition and fitness.",12/01/1997-04/30/2010
https://www.courts.ca.gov/2983.htm,"Associate Justice, February 1950 - December 1952
Presiding Justice, December 22, 1952 - October 1961
Born in Covelo, California, November 14, 1887, Benjamin Van Dyke taught school in Summit Valley School District prior to entering Stanford University, where he obtained his legal education. He was admitted to practice in 1912 and moved to Sacramento in 1913, where he practiced law with several firms before his appointment to the Superior Court of Sacramento County in 1947. He was elevated to the Court of Appeal, Third Appellate District, in 1950, and became presiding justice, in December 1952, upon the retirement of Annette Abbott Adams. Justice Van Dyke retired in October 1961. He died at age 87, in Sacramento, October 11, 1975.",02/1950-10/1961
https://www.courts.ca.gov/2973.htm,"Associate Justice, December 1938 - July 1942
Born in Oakland, December 13, 1881, Raglan Tuttle came from a long line of lawyers. His grandfather, Charles A. Tuttle, was a California State Senator and Official Reporter of the California Supreme Court. His father and uncles were lawyers, and two of his own sons became lawyers. Tuttle was raised in Auburn and educated at the University of California at Berkeley (BL, 1905) and Hastings College of the Law (LLB, 1907). He was admitted to the California Bar in June 1906, a year before he received his LLB, and went into practice in San Francisco. He returned to Auburn and joined his father's practice. Appointed to the Superior Court of Nevada County in 1926, he served until his appointment to the Court of Appeal, Third Appellate District, in 1938. Raglan Tuttle helped organize and was the first president of the California State Association of Superior Court Judges (later known as the California Judges Association), 1929-31. He died at home July 6, 1942, while still in office.",12/13/1881-07/06/1942
https://www.courts.ca.gov/2965.htm,"Associate Justice, February 1929 - January 1950
Born in Garden City, Minnesota, May 20, 1867, Rolfe Thompson was educated at the State University at Minneapolis and Columbia University. After graduation from law school in 1892, he moved to California and was admitted to the State Bar. He settled in Santa Rosa and went into practice with his father, James M. Thompson, prior to serving as District Attorney of Sonoma County. Thompson was very active politically, and was a delegate to the 1912 Bull Moose Convention at which Theodore Roosevelt was nominated for president. He also served as elector of Herbert Hoover in 1932. From 1920-28, he served as Judge of the Superior Court of Sonoma County, until he was elevated to the Court of Appeal, Third Appellate District. Although he retired from the bench in January 1950, Thompson remained active in the legal community, practicing law with his son, Harlan H. Thompson. Justice Thompson died at home in Sacramento, February 18, 1958, at age 90.",02/01/1929-01/31/1950
https://www.courts.ca.gov/2930.htm,"Associate Justice, October 21, 1981 - August 1, 1997.
Justice Sparks was born in Sacramento, California on March 19, 1933, the son of Judge Lowell L. Sparks of the Placer County Superior Court. Following graduation from Placer Union High School in Auburn, he he obtained his B.A. in 1955 from the University of California at Berkeley. After serving in the United States Navy, Justice Sparks received his J.D. from Boalt Hall School of Law, UC Berkeley, in 1961, where he was Note and Comment Editor of the California Law Review and was elected to the Order of the Coif.
Justice Sparks was in private practice, and acted as Assistant City Attorney for the City of Roseville from 1963 to 1967. In 1963, he became the Chief Deputy District Attorney for Placer County, a position he held until he was appointed to the Placer County Superior Court in 1977. He was elevated by the governor to the Court of Appeal for the Third District in 1981. Justice Sparks retired from the Court in March 1997, but remains active in the legal community as a private judge.",10/21/1981-08/01/1997
https://www.courts.ca.gov/2669.htm,"Associate Justice, December 1982-September 2010
Born 12/3/43 Oakland, California; BA. Amherst College '65 (cum laude); J.D. Harvard Law School '68 (president of class).
VISTA Volunteer attorney ('68-'70); Assistant Executive Director San Francisco Committee on Crime ('70-'72); General Counsel, San Francisco Sheriff’s Department ('72-'73); Associate and Partner, Thelen, Marrin, Johnson & Bridges, attorneys ('73-'80).
Judge, Placer County Superior Court ('80-'82); Associate Justice, Third District Court of Appeal ('82-'10).
Adjunct Professor of Law, University of San Francisco ('72-'75); Chairman, Ethics Committee, California Judges’ Association ('86); member and Vice-Chairman, Governing Committee, California Committee on Judicial Education & Research ('90-'93); member, California State/Federal Judicial Council ('99-'01); Author, ""Making and Opposing Defense Motions for Summary Judgment"" ('02); ""What Appellate Judges Do"" (’06); ""Making and Opposing Defense Motions for Summary Judgment"" (’06); Eagle Scout.
Married to Linda Wallihan (04). Two children by a previous marriage.
Enjoys hiking, skiing, and gardening.",12/82/1982-09/30/2010
https://www.courts.ca.gov/2926.htm,"Associate Justice, January 1953 - September 1964
Born in Georgia, and raised in Merced County, Andrew Schottky was educated at the University of California and Hastings College of the Law. He practiced law in Merced from 1914 to 1939 and was a U.S. Referee in Bankruptcy from 1914 to 1931, State Inheritance Tax Appraiser from 1921 to 1931, and City Attorney for the City of Los Banos from 1931 to 1933. He was elected to the State Senate in 1930, serving two terms, until 1938. As State Senator, Schottky served on the joint water committee that recommended the Central Valley Project in 1933, and was joint author of the income tax law in 1935. He was appointed Judge of the Superior Court of Mariposa County in 1939, where he served until his appointment to the Court of Appeal, Third Appellate District, in December 1952. Justice Schottky retired from the bench in September 1964. He died February 24, 1980, in Sacramento at age 92.",01/1953-09/1964
https://www.courts.ca.gov/2921.htm,"Presiding Justice, October 1971-November 1974
Born February 13, 1914 in St. Helena, Richardson attended the University of Pennsylvania and Stanford University (BA, 1935, LLB, 1938). After his admission to the California Bar November 1, 1938, Richardson entered private practice in Oroville. From 1942 to 1945, his legal career was on hold, while the US Army used his talents in Germany and France. After picking up two Battle Stars, Richardson resumed the private practice of law in Sacramento. In addition to private practice, Richardson taught at the McGeorge College of Law from 1946-1952. He was appointed Presiding Justice of the Court of Appeal, Third Appellate District, in 1971, a position in which he remained until his appointment to the California Supreme Court in 1974. Justice Richardson retired from the bench December 2, 1983, but remained active in the legal community as Distinguished Visiting Professor of Law, Pepperdine University, 1984, Nixon Fellow, School of Law, Whittier College, 1985, and as a private judge. He died at his Sacramento home of complications from Parkinson's disease, October 5, 1999",".

10/1971-11/1974"
https://www.courts.ca.gov/2667.htm,"Associate Justice, February 1989-December 1998Presiding Justice, December 1998-September 2010
Justice Scotland is a native Californian born in Sacramento on October 19, 1946. Upon graduating from the University of California, Davis, he became a law enforcement officer with the California Department of Justice, 1968-71. He then attended the University of the Pacific, McGeorge School of Law, graduating with honors in 1974.
After serving as a Deputy District Attorney, Sacramento County, 1974-76, California Deputy Attorney General, 1976-83, and Cabinet Secretary to the Governor, 1983-87, he was appointed a Superior Court Judge by Governor George Deukmejian in 1987. Since 1989, he has served on the Court of Appeal, appointed by Governor Deukmejian. In 1998, he became the Presiding Justice, appointed to the position by Governor Pete Wilson.
He also is an instructor of judicial education and has served in various organizations and committees created to improve the administration of justice, including the Council of Chief Judges of the State Courts of Appeal, a national organization of which he was President in 2006-2007, and the California Judicial Council, the policy-making body for California state courts, to which he was appointed by the Chief Justice of California from 1994 through 1997. And he has served as President of the Anthony M. Kennedy American Inn of Court, an organization of judges, attorneys, and law students that is dedicated to promoting civility, ethics, and professionalism in the practice of law.
In 2004, Justice Scotland was named Judge of the Year by the Sacramento County Bar Association.
Active in his community, Justice Scotland was named Humanitarian of the Year in 2002 by the Sacramento County Bar Association for his volunteer work on behalf of the Sacramento Children's Home, a residential and treatment facility for abused and neglected children. He also received a Community Service Award from the Center for Youth Citizenship for his volunteer work helping to educate school children about our legal system and their rights and responsibilities as Americans. In 2005, he received a public service award from the American Board of Trial Advocates, Sacramento Valley Chapter, for ""having tirelessly given his time and effort to make the community we live in a better place for those less fortunate and in need."" In 2007, the University of the Pacific, McGeorge School of Law, presented him with its Volunteer Leadership Award. And in 2008, Friends CARE (Children in At Risk Environments) honored him with an award for his ""continued support of the children left behind.""
Married to Susan Silva Scotland, with a son, daughter-in-law, and two grandchildren, he enjoys family events, theater, basketball, and running, including having completed marathons and team triathlons. Justice Scotland retired from the Court in 2010.",02/1987-09/2010
https://www.courts.ca.gov/2916.htm,"Associate Justice, August 27, 1976-February 11, 1982
Born May 2, 1931 in Brea, California, Cruz Reynoso graduated from Pomona College, (BA, 1953) and Boalt Hall, (LLB, 1958); he served in the US Army from 1953-55 in the Counterintelligence Corps. Reynoso was admitted to the California Bar in May 1959, and began his legal career as a Legislative Assistant in the California State Senate (1959-60). He served as Assistant Chief, Fair Employment Practices Commission (1965-66), Staff Secretary, Governor's Office (1966), Associate General Counsel, Equal Employment Opportunities Commission (1967-68), Director of California Rural Legal Assistance, San Francisco, from 1968-72; he was a Professor of Law, University of New Mexico, (1972-76) prior to his appointment to the Court of Appeal, Third Appellate District, in June 1976. Reynoso left the Court of Appeal when he was appointed Associate Justice, Supreme Court of California, February 11, 1982, where he served until the expiration of his term, January 4, 1987. After leaving the Court, Reynoso returned to academia, teaching at the UCLA School of Law and then at the UCD School of Law, from which he retired in 2006.",08/27/1976-02/11/1982
https://www.courts.ca.gov/2905.htm,"Associate Justice, January 1965 - June 1987
Born October 7, 1906, in San Francisco, the year of the Great Quake, Edwin Regan was a graduate of St. Mary's College, the University of California at Berkeley, and Hastings College of Law (JD, 1931). After being admitted to the California Bar on October 16, 1931, Regan left San Francisco to seek his fortune in Weaverville, where he practiced law and was elected Trinity County District Attorney in 1934, a position he resigned when he was elected to the State Senate in 1948. He served five terms in the Senate, and chaired the Senate Committee on the Judiciary, Joint Legislative Committee for the Revision of the Penal Code, and Joint Judiciary Committee on the Administration of Justice. Regan was appointed to the Court of Appeal, Third Appellate District in 1965 and served until his retirement, June 30, 1987. Justice Regan died at home in Sacramento, May 16, 1996.",01/1965-06/1987
https://www.courts.ca.gov/2648.htm,"Vance W. Raye, Presiding Justice of the Third District Court of Appeal, was born in Hugo, Oklahoma, on September 6, 1946. He was educated in the public schools of Muskogee, Oklahoma, and was awarded undergraduate and law degrees from the University of Oklahoma, where he received the President’s Leadership Award and was inducted into the Pi Sigma Alpha honor society. He is married to Sandra Raye, a retired social worker, and has an adult daughter.
Raye was in private practice briefly in Oklahoma City following law school before entering the United States Air Force. He served as an Assistant Judge Advocate at Beale Air Force Base, near Marysville, California, for four years in various positions, including Chief of Civil Law and Chief Prosecutor (Chief of Military Justice).
Following the completion of his military service, Raye began a career with the California Attorney General’s Office, serving first as a Deputy Attorney General and later as a Senior Assistant Attorney General in charge of legislative affairs. With the election of Governor George Deukmejian, he was appointed to serve as the Governor’s Deputy Legislative Secretary and later as the Governor’s Legal Affairs Secretary.
Raye was appointed to the Sacramento Superior Court in 1989 and sworn into office as an Associate Justice on the Third District Court of Appeal in 1991, following confirmation by the people. He was again confirmed to the office in 2003. In December 2010, Raye was appointed by Governor Arnold Schwarzenegger to serve as the Court’s Presiding Justice.
Raye is a member of the California Judges Association, the Council of Chief Judges, and has been involved in many law related activities including service as chair of the National Governors Association Staff Advisory Committee on Criminal Justice and Public Safety (1988); the California Council on Criminal Justice Gang Violence Task Force (1988); the Task Force on Victim Restitution (1989); chair of the Judicial Council Committee on Family Law (1992-1993); Executive Committee of the California Judicial Council Commission on the Future of the Courts and chair of the Commission’s Family Relations Committee (1993); Member, American Bar Association Criminal Justice Standards Committee; Member, California Judicial Council Appellate Courts Advisory Committee and chair of the Committee’s Legislative Subcommittee; chair of the California Commission on Judicial Performance; and member of the Elkins Family Court Reform Task Force. He currently serves as President and Master of the Bench, Milton Schwartz/ David Levi Inn of Court, and co-chair of the State Child Welfare Council, in addition to service on numerous civic associations including the UC Davis Medical School Leadership Council, Board of Directors of the Center for Health Care Decisions, and the 100 Black Men of Sacramento.
Raye has taught at Lincoln Law School, been an instructor/participant at various educational institutes, and served as a contributor to “California Public Contract Law” and co-author of “California Civil Practice, Family Law Litigation,” a three volume treatise on California family law. Justice Raye retired from the Court in 2022.",09/06/1946-12/31/2022
https://www.courts.ca.gov/2903.htm,"Presiding Justice, October 1932 - November 1941
John Francis Pullen was born in Roseville, and grew up in Auburn, where he graduated Placer High School in 1903. Pullen was educated at the University of California at Berkeley (AB, 1907; JD, 1909), and during his college years he spent his summers as a ship's waiter, traveling to Japan, China, and the Philippines, to earn his college expenses. After his admission to the California Bar in 1909, he practiced briefly in San Francisco but returned that same year to Sacramento. In 1923, Governor Richardson appointed Pullen to the newly created fourth department of the Superior Court of Sacramento County. He ran for Presiding Justice of the Court of Appeal, Third Appellate District, defeating the incumbent Hugh L. Preston, who had been appointed acting presiding justice after the death of William Finch. Justice Pullen died suddenly of a heart attack on November 10, 1941.",10/1932-11/1941
https://www.courts.ca.gov/2900.htm,"Associate Justice (June 1974 - November 1974)
Presiding Justice (November 1974 - November 20 1998)
A buckeye through and through, Presiding Justice Puglia was born October 16, 1929, in Westerville, Ohio. He received his B.A. from Ohio State University in 1952. After graduation, enlisted in the Army and saw combat as an infantry sergeant in the Korean War. Puglia earned his LL.B. in 1958 from Boalt Hall School of Law, University of California, Berkeley. He started his legal career as Deputy Attorney General for the State of California, and then, from 1959-1969, served as Deputy and subsequently Chief Deputy District Attorney, Sacramento County. He also was an adjunct Professor of Law at McGeorge School of Law from 1961-1969. In 1969 he joined the law firm of McDonough, Holland & Allen, where he worked until his appointment to Sacramento County Superior Court in August 1971. Three years later Governor Ronald Regan elevated him to the Third District Court of Appeal.
During his 24 year tenure on the appellate bench Puglia authored over 4000 opinions. He also served on the California Judicial Council, Council of Chief Judges of Courts of Appeal (President, 1983-1984); California Judges Association (President, 1980-1981), California State Bar Committee on Criminal Law and Procedure. Justice Puglia retired from the bench in 1998, but returned to his old law firm of McDonough, Holland & Allen as a mediator. Robert K. Puglia died March 11, 2005 of brain cancer.
Listen to a radio tribute to Justice Puglia and his love of Big Band music, which aired on February 27, 2005 on Sacramento station KCTC (1320 AM).
Read a Tribute to Robert K. Puglia published by the McGeorge Law Review in 2005.",06/1974-11/1998
https://www.courts.ca.gov/4665.htm,"Associate Justice, October 1961 - December 1962
Presiding Justice, December 1962 - September 1971
Born in Sacramento, October 22, 1899, Fred Pierce served in the U.S. Marine Corps Reserve before commencing his studies at Stanford University and the University of Washington. He studied law in the office of Steven W. Downey and was admitted to the California Bar in 1923. Pierce worked as an attorney with the State Reclamation Board from 1923 to 1927. He served in both World Wars, enlisting in the Marines during World War I, and volunteering for the U.S. Navy during World War II. Pierce was beachmaster at the landing at Okinawa in 1945. After his discharge as Lieutenant Commander, Pierce returned to the practice of law and was appointed to the Superior Court of Sacramento County in 1959, and then to the Court of Appeal, Third Appellate District, in 1961. He became the presiding justice one year later in 1962. Justice Pierce retired in September 1971. He died in Sacramento May 6, 1983.",10/22/1899-09/1971
https://www.courts.ca.gov/2897.htm,"Presiding Justice, June 1931 - October 1932
Born in Woodbury, Tennessee, Hugh L. Preston was the son of a former governor of Tennessee. Educated at the Woodbury Academy and the University of Tennessee, he was admitted to the California Bar January 11, 1909. During the early part of his career, he practiced law with his brother, John W. Preston (who later became a justice on the California Supreme Court). In 1920, he was appointed judge of the Superior Court of Mendocino County, where he served until his appointment to the position of Presiding Justice of the Court of Appeal, Third Appellate District, in 1931. He was defeated in election by John Pullen, and left office in October 1932. Preston returned to the private practice of law in Ukiah. He died in San Rafael, April 30, 1947, at age 67.",06/01/1931-10/01/1932
https://www.courts.ca.gov/2894.htm,"Associate Justice, October 1923 - October 1938
Born in Marshall County, Iowa, on October 17, 1858, John A. Plummer was educated in the Iowa public schools, and at the Friends' Academy. He read the law in the office of Hon. J.W. Dorsey, Elko, Nevada, and was admitted to practice in 1886. Plummer served as district attorney there for 2 years. In 1892, he moved to Stockton, California, and was admitted to the California Bar. He engaged in private practice until 1910, when he was appointed Judge of the Superior Court of San Joaquin County. During the 13 years Plummer served on the superior court, none of his decisions was ever reversed by a higher court. In 1923, he was appointed to the Court of Appeal, Third Appellate District. Justice Plummer died in office, October 16, 1938, one day shy of his 80th birthday.",10/17/1858-10/16/1938
https://www.courts.ca.gov/2864.htm,"Associate Justice, December 1942 - October 1961
Presiding Justice, October 1961 - December 1962
Born in West Union, Iowa, June 5, 1904, Paul Peek moved to California at age 6. He attended Oregon State University and the University of Oregon before obtaining his legal education at Southwestern University in Los Angeles. Peek was admitted to the California Bar in 1930, and practiced law in Long Beach and Los Angeles prior to his election in 1936 to the California Assembly, where he served as Speaker of the House during the 1939 session. He left the Assembly to become Secretary of State in 1940, and was appointed to the Court of Appeal, Third Appellate District, in December of 1942, where he served for 20 years. In 1962, Governor Pat Brown appointed Peek to the California Supreme Court. Justice Peek retired from the bench in 1966, but continued to work as a consulting attorney and teacher. He died in Sacramento April 7, 1987.",12/1942-12/1962
https://www.courts.ca.gov/2855.htm,"Associate Justice, June 1974-August 1981.
A Sacramento native, George Paras was born May 15, 1924. He began his academic career at Sacramento Junior College, completed his AB at University of California Berkeley, and obtained his LLB from Stanford University in 1950; he was admitted to the California Bar in 1950. He served in the US Army during W.W.II (1943-1946), and the Korean War (1950-52). Paras began his legal career in private practice in San Mateo California, but, in 1953, returned to Sacramento, where he remained in private practice until he was appointed Judge, Superior Court, Sacramento County, in December 1969. Paras left Superior Court in June 1974 to accept an appointment to the Court of Appeal, Third Appellate District. He retired from the bench in August 1981, but remained active in the legal community, in private practice, and as a private judge. Justice Paras died April 16, 2005 of pulmonary fibrosis.",06/1974-08/1981
https://www.courts.ca.gov/2646.htm,"Associate Justice, Court of Appeal, Third District
BAR ADMISSION: Admitted to California Bar in 1968.
EDUCATION: J.D., University of California, Hastings College of Law; B.A., Political Science, California State University, Hayward; A.A., mathematics/science, Oakland City College.
PROFESSIONAL LEGAL BACKGROUND: Deputy District Attorney, 1968-1974, and Senior Trial Deputy District Attorney, 1974-1976, Alameda County District Attorney's Office, prosecuting all categories of crime, including capital murders; Executive Director, California District Attorneys Association, 1976-1979; Special Assistant Attorney General, 1979-1980, and Senior Assistant Attorney General, California Department of Justice, 1980-1983; Deputy Director, Special Projects for the Governor, Office of Planning and Research, State of California, 1983-1984; Founding Director and Chief Counsel, National School Safety Center, a partnership of Pepperdine University and the United States Departments of Justice and Education, 1984-1986; Adjunct Professor, Graduate School of Education and Psychology, Pepperine University, 1985-1986.
JUDICIAL BACKGROUND: Judge, Sacramento Municipal Court, appointed in 1987 and elected 1988; Judge, Superior Court, County of Sacramento, appointed in 1989; nominated to the Court of Appeal, Third District, as Associate Justice in 1990 and subsequently confirmed by the Commission on Judicial Appointments; served as an appellate justice from 1990 to present, and elected in 1994.
PROFESSIONAL ACTIVITIES/ASSOCIATIONS/AFFILIATIONS: Statewide Co-Chair and Principal Author, Proposition 8, Victims' Bill of Rights, adopted by voters in 1982; Member, Victims of Crime Committee, American Bar Association, 1982; Member, Planning Committee, National Judicial Conference on the Rights of Victims of Crime, 1983; Chair, Court Technology Committee, Sacramento Municipal Court, 1987-1989; Member, Executive Committee, Sacramento Municipal Court, 1988; Member, Board of Trustees, Law Library, County of Sacramento, 1988-1989; Member, Commission on the Future of the California Courts, 1991-1993; Member of the Commission's Executive Committee and Chair of the Commission's Appellate Courts and Technology Committees; Member, Select Committee of Advisors, Pacific Law Journal, McGeorge School of Law, 1992-1996; Member, Forum on Justice & Public Safety in the 21st Century, 1994-1998; Master of the Bench, Anthony M. Kennedy American Inn of Court, 1995-1998; Member, Model Courtroom Planning and Design Advisory Committee, National Judicial College, 1997; Chair, Planning Committee, Symposium on Shaping the Future of Legal Information, Bernard E. Witkin State Law Library, 1998.
EDUCATIONAL/PROFESSIONAL HONORS AND AWARDS: Awards: Outstanding Contribution to the Criminal Justice System, 1975, Dedicated Work in the Field of Criminal Justice Legislation, 1976, and Outstanding Individual within Criminal Justice System, 1981, all three by Citizens for Law & Order; Distinguished and Dedicated Service, California District Attorneys Association, 1980; Commendations: President-Elect's Victims of Crime Task Force, 1981; National Citizens Crime Prevention Campaign, 1982; Dean Gordon Schaber, Victims of Crime Resource Center, McGeorge School of Law, 1983; Named Honorary Member, American Association of Law Libraries, 1997, there are only three honorary members in this 5,000 member organization; Recipient, Award ""for 10 years of of support and friendship for the goals and purposes of UNITY,"" a joint project of the Asian, La Raza, and Wiley Manuel Bar Associations, 1997; Recipient, Government Technology Leadership Award, May 1998; and Recipient, Award of Merit for ""Outstanding Contributions to the Judiciary,"" American Judges Association, August 1998, prior recipients include United States Supreme Court Justice Sandra Day O'Connor, Chief Justice Richard Holmes of Kansas, and Dean Robert Payant, National Judicial College.
PROFESSIONAL TEACHING/EDUCATIONAL ACTIVITIES: Editor-in-Chief, The Crime Victims' Handbook, California Department of Justice, 1981; Adjunct Professor, Graduate School of Education and Psychology, Pepperdine University, 1985-1986; Faculty, National Conference on Juvenile Justice, 1986; Faculty, National Judicial College, 1986, 1990; Co-author, School Crime and Violence: Victims' Rights, 2d edition, Pepperdine University Press, 1992; Author, ""Victims' Rights, Remedies, and Resources: A Maturing Presence in American Jurisprudence,"" 23 Pacific Law Journal 815, 1992; Co-author, ""Retooling Criminal Justice: Forging Workable Governance from Dispersed Powers,"" Selected Essays, The National Conference on Legal Information Issues, American Association of Law Libraries, 1996; Faculty, Advanced Criminal Law Seminar, Center for Judicial Education and Research, 1997; Faculty, Appellate Courts Institute, Center for Judicial Education and Research, 1993-1998.
COMMUNITY ACTIVITIES: Helps organize youth legal education programs; Panelist, ""Safe Schools, Playgrounds, and Parks,"" Government Technology Conference, May 1998; and see McCormick, Nicholson, Rosinek, Tanenbaum, and Rapp, ""Citizens Urged to Collaborate, Act Against Violence,"" School Safety, 4, National School Safety Center (Spring 1998); Advisor, Court/Community Outreach Task Force, Judicial Council, State of California, 1998.
Justice Nicholson retired from the Court in 2018.",03/01/1990-12/31/2018
https://www.courts.ca.gov/12797.htm,"Justice Murray is a native Californian, born in Tulare in 1957. He graduated from Frostburg State College (now Frostburg State University) in Maryland in 1979 with a double major in political science and economics. He earned his law degree from George Washington University in Washington, D.C. in 1982. From 1982 to 1986, he served as a prosecutor in the Office of the Kings County District Attorney in Brooklyn, New York. In 1986, he moved back to California and began service as a prosecutor in the Office of the San Joaquin County District Attorney. From 1992 to 1995 he served as second in command in that office. He was appointed to the San Joaquin County Superior Court in 1995 by Governor Pete Wilson and to the Court of Appeal, Third Appellate District, in 2010 by Governor Arnold Schwarzenegger.
While sitting on the bench in San Joaquin County, Justice Murray presided primarily over criminal cases, but also handled civil law and motion and a variety of other matters. He served as the court's presiding judge from January 2008 through December 2009. Known for his community outreach activities, he was a cocreator of the San Joaquin County Superior Court’s innovative and award-winning Court-Community Leadership & Liaison Program. He was also a cocreator of that court's award-winning Jury Compliance and Education Program. Motivated to educate youth about the courts and to interest them in justice system careers, Justice Murray has participated in many youth outreach programs and served as a mentor for college and law school students. He has also been involved in jail and prison outreach programs designed to curb recidivism and to motivate the children of incarcerated parents to succeed in life. In 2003, while still in the trial court, Justice Murray was appointed by California's Chief Justice to a three-year term on the California Judicial Council. The Chief Justice appointed Justice Murray to a number of leadership positions on the Council, including Vice-Chair of the Executive and Planning Committee and Vice-Chair of the Rules and Projects Committee. Toward the end of his term on the Council, he also served for a short period as Chair of the Litigation Management Committee. In 2005, he served as the chair of the oversight committee for a statewide conference jointly sponsored by the Judicial Council, the California Judges Association and the California State Bar. After leaving the Judicial Council, the Chief Justice appointed him to serve on the Commission for Impartial Courts Retention and Selection Task Force, as well as the Commission's Steering Committee. Justice Murray is a former co-chair for the California Bench-Bar Coalition. He is also a former co-chair for the Joint Working Group for Jury Management and Administration, a working group of the Trial Court Presiding Judges Advisory Committee and the Court Executive Officers Advisory Committee. He has also served as the chair of the Third District’s Outreach Committee. In 2013, he coordinated the court’s Let Freedom Ring program at the California State Fair, commemorating the 150-year anniversary of the Emancipation Proclamation and the 50-year anniversary of Dr. Martin Luther King Jr.’s I Have a Dream speech.
Appointed by the Chief Justice, he currently serves on the Judicial Council's Criminal Law Advisory Committee, where in 2020, he chaired the A.B. 3070 (Batson/Wheeler Reform) and A.B. 2542 (California Racial Justice Act) working group subcommittees. He also currently serves on the Judicial Council Providing Access and Justice Advisory Committee, the State Bar’s Legal Services Trust Fund Commission, the Supreme Court’s Jury Selection Working Group, the CJER Judicial Branch Ethics, Access and Fairness Curriculum Committee, and the California Judges Association Eliminating Bias and Inequality Committee. Justice Murray has served as an instructor for judicial education programs since 2002. He has been the author of and consultant on resource materials on jury issues used by judges statewide. As a member of the Judge Consuelo Callahan Inn of Court in Stockton, California he was the team leader for two programs that won national Outstanding Program Awards from the American Inns of Court, a national organization that fosters excellence in professionalism, ethics, civility and legal skills. Justice Murray has received the following honors: 2019--California Judges Association Justice Bernard Jefferson Award for Excellence in Judicial Education; 2019--California Black Lawyers Association, Judicial Excellence Award; 2016--Placer County Bar Association Access to Justice Award; 2013--Stockton Branch NAACP Freedom Fighter Award; 2013--Wiley Manuel Bar Association Judge of the Year; 2011--California Black Lawyers Association, Judicial Section, Distinguished Judicial Officer Award; 2008--San Joaquin County Black History Month Award; 2007--California Bench-Bar Coalition Judicial Officer of the Year; 2004--California Association of Leadership Programs Distinguished Leader Award; 2002--San Joaquin County Bar Association Law Day Award; 2002--Rev. Benjamin L. Hooks Award; 2000--Stockton Branch NAACP Community Impact Award; 1990--recognized as one of California's ""Most Effective Prosecutors"" in the California Lawyer (Oct. 1990) p. 41; 1979--Frostburg State College John Allison Outstanding Senior Award (President's Award); 1979--Frostburg State College Political Science Departmental Award.
Justice Murray retired from the Court in 2022.",1995/01/01-2022/12/31
